,age,became_member_on,gender,income,offer received_bogo_10_10_7,offer received_bogo_10_10_5,offer received_informational_0_0_4,offer received_bogo_5_5_7,offer received_discount_20_5_10,offer received_discount_7_3_7,offer received_discount_10_2_10,offer received_informational_0_0_3,offer received_bogo_5_5_5,offer received_discount_10_2_7,offer viewed_bogo_10_10_7,offer viewed_bogo_10_10_5,offer viewed_informational_0_0_4,offer viewed_bogo_5_5_7,offer viewed_discount_20_5_10,offer viewed_discount_7_3_7,offer viewed_discount_10_2_10,offer viewed_informational_0_0_3,offer viewed_bogo_5_5_5,offer viewed_discount_10_2_7,offer completed_bogo_10_10_7,offer completed_bogo_10_10_5,offer completed_bogo_5_5_7,offer completed_discount_20_5_10,offer completed_discount_7_3_7,offer completed_discount_10_2_10,offer completed_bogo_5_5_5,offer completed_discount_10_2_7,bogo_10_10_7_response_time_avg,bogo_10_10_5_response_time_avg,bogo_5_5_7_response_time_avg,discount_20_5_10_response_time_avg,discount_7_3_7_response_time_avg,discount_10_2_10_response_time_avg,bogo_5_5_5_response_time_avg,discount_10_2_7_response_time_avg,avg_spending,transaction_count,sum_spending
0217c4393fd54e74a523b63c0fcc3da5,70,2016-03-20,M,64000.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,18.0,,17.70846153846154,13.0,230.21
03887756866f4ea9b74b7e1b83ffac44,61,2017-09-26,F,61000.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,18.0,,,,,,,14.809999999999997,17.0,251.77
e648d51c487040748182aad1201ce7a3,55,2018-04-19,F,82000.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,24.0,,,23.49333333333333,3.0,70.47999999999999
8c49d9e01b4449f5bff7120b7adddd21,75,2017-12-06,F,78000.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,6.0,,144.0,30.0,,,,20.93,4.0,83.72
f9774a27b8784133a7afbb234d4fb08f,118,2017-10-22,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,3.8949999999999996,2.0,7.789999999999999
7f4e982a72f14c619d2c4e29b1ec9806,118,2017-08-16,,,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,3.0233333333333334,6.0,18.14
2eede32dd09743bdb5e6143dd8db7b10,50,2017-03-28,F,62000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,6.0,14.991999999999999,10.0,149.92
01784d3e205548a594ba3fcdbdaaf17d,20,2016-01-02,M,43000.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,72.0,,,,,,,11.679230769230768,13.0,151.83
a67060333adb4e4aa700c015850e2002,62,2016-08-02,M,94000.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,84.0,,,,,28.675,2.0,57.35
040704e99ab84cd08977858fab9b9276,65,2017-12-17,M,88000.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,,12.0,,,6.0,,52.0,,20.617142857142856,7.0,144.32
356470bccf484ce5a626f5122852087e,51,2017-11-11,M,80000.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,,,,12.0,,36.0,,,20.057777777777776,9.0,180.51999999999998
f0c8862f53e9488fabaa3d1b44352b18,67,2017-12-11,F,76000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,,,,,24.0,,,23.314,5.0,116.57000000000001
75f49e85136b4cca9ea20521d183c9e9,118,2017-11-27,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1.335,2.0,2.67
6613c82a3acd4cbca267d7b056b35780,67,2016-07-22,M,38000.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2.25,5.0,11.25
19b675ce8cea454d8b849fbff3c0ff75,27,2017-11-17,F,73000.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,19.305625000000003,16.0,308.89
b292985f7c7d4175b725530abc07e624,61,2015-12-26,F,77000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,21.774,5.0,108.87
2101e44b28084a37b9021a15902c629d,30,2013-08-24,M,48000.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,24.0,,,42.0,,,2.8299999999999996,19.0,53.769999999999996
e63dd565899644a491a9f0148297d36d,67,2017-05-24,F,66000.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,,,36.0,12.0,,3.789444444444444,18.0,68.21
194db18d77dd4fbda2ab91114be082a7,54,2017-07-02,M,90000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,36.0,,18.0,,,,96.0,,22.9,8.0,183.2
297a08c1d05b405496e2c42bf2ea21d6,29,2016-09-21,M,54000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,18.0,,,,,,13.990000000000002,8.0,111.91999999999999
332451cecb364d3b90c53a5e683c6234,54,2015-12-08,F,91000.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,24.247142857142858,7.0,169.73000000000002
47c3bbca508b4069b009c676c7260b52,33,2017-05-25,F,52000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,36.0,,,,11.364,10.0,113.63999999999999
34c9104c14094b4bae602630e09021cf,40,2016-10-09,M,34000.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,,36.0,,90.0,,2.8619999999999997,15.0,42.93
34033bd14aa2441f944909a4906c23c5,68,2016-11-29,F,87000.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,20.515,4.0,82.06
a54f2fe8cd524ee0b7211a2dd6e5dec8,40,2015-05-28,M,33000.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,102.0,,6.764615384615386,13.0,87.94
92fac38e00eb4fa1920e6eefa6165099,76,2017-08-08,F,68000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2.77,4.0,11.08
acbb7d6d1efe410e897e0ac4a26d7bb0,47,2014-09-13,F,88000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,,,,,,,,26.84,4.0,107.36
333ae65399aa492792fe00d795f2230d,118,2018-02-13,,,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1.456,5.0,7.279999999999999
a55acf4fede04caba13806d9ac1eb405,64,2018-04-14,F,85000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,72.0,,,,,,24.0,,17.765,4.0,71.06
ea6946e978374cd3a2d9257c32e235ae,51,2017-10-26,F,61000.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,108.0,,,,2.0785714285714287,7.0,14.55
80d797b106e34d9a9e9538e4169646f6,118,2016-12-16,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1.86,6.0,11.16
29074c62ec28408e94c2bfe22e6e2c37,65,2017-11-13,F,73000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,,,,,,,,17.782857142857143,7.0,124.48
442f3da7855f4086ab047ee5d69e30f3,37,2016-04-19,M,86000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,90.0,,90.0,,42.0,,36.0,,25.01285714285714,7.0,175.08999999999997
e5a2b468613a4218b0cae03d47a02e23,53,2016-08-17,M,89000.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,,,6.0,42.0,,25.061,10.0,250.61
baee294f84ec4a059c92e36df084e206,48,2017-12-01,M,98000.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,42.0,,24.19666666666667,3.0,72.59
73d249175a594096b82528817cb483db,66,2017-06-25,F,90000.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,,12.0,,,,20.5475,8.0,164.38
d0855d0668ad42379707f39d97ceec20,72,2018-01-18,M,73000.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,15.91,2.0,31.82
9fa98f3b811645c895447491eb12883a,71,2016-08-15,M,78000.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,36.0,,,,21.458571428571428,7.0,150.21
b921da52262d412b93e0e49f8dcf8658,64,2017-12-09,O,65000.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,48.0,,,15.713999999999999,5.0,78.57
1dc3755f202d4c3789d29084729acad0,118,2016-03-21,,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,18.0,,2.069,10.0,20.689999999999998
94a610479f514b9f854edb94aa106f71,55,2017-10-11,M,70000.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,30.0,,,,,,12.625,2.0,25.25
6b2b97b27010464eb55e3c9ce06ec585,21,2016-09-05,F,69000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,59.28230769230769,13.0,770.67
a952125da83b42648838f79b5ea62b91,40,2018-06-29,M,32000.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,120.0,,,4.99,6.0,29.94
22d072830a384100928fbbc313e6184a,72,2013-09-06,M,31000.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,108.0,,,,3.43,15.0,51.45
5dc54e027521458c8f26c15633d374ff,58,2015-12-18,M,93000.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,,,,,120.0,,36.0,24.744000000000003,10.0,247.44
02e2211319524b9e8bd09794d00d8513,24,2016-11-20,M,73000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,48.0,,,,4.398,15.0,65.96999999999998
09926978a42248f08791fe53fc7ac085,56,2016-04-07,F,110000.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,,,,,66.0,81.0,,,23.884999999999994,6.0,143.31
f8f93bb8fed449d5afb965e6f93fe107,59,2016-05-24,M,85000.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,309.0,23.58,4.0,94.32
abc4d6e1c8564532a878308c2aa5ec76,60,2017-08-15,M,86000.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,,,,6.0,,24.0,24.0,21.074285714285715,7.0,147.52
8b368de8525b4af69cfe1e06a191bb95,65,2016-01-27,F,68000.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,24.0,,,,,,,17.052857142857142,14.0,238.74
10cdcf9677bf4ee382d6395f4715686a,74,2017-02-17,M,85000.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,,66.0,,,,,86.0,,24.840999999999998,10.0,248.41
e7f6dc2a3bb7493ca35cebbbe6e444bb,46,2013-09-12,M,39000.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,204.0,,,1.9900000000000002,14.0,27.859999999999996
72badd9799484051b932f217a75f11b5,52,2017-11-06,F,92000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,28.52,3.0,85.56
6be5ebbe8b2e420c88437abc6d92b00b,74,2018-03-22,M,35000.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
8319fc0fd5294e6daf21fe0b1116c71e,46,2018-03-15,M,38000.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1.47,2.0,2.94
8fb9ce41cedb4a34bcbb56836d3bf622,33,2015-04-28,M,63000.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,18.0,,14.707272727272727,11.0,161.78000000000003
65792a70a5174dd484ef549a6bab7db4,80,2016-09-12,F,38000.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,6.0,18.0,,,,30.0,,9.313846153846155,13.0,121.08
dd4a3c60f7d946589c1d30d8c413424c,49,2017-09-09,M,47000.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,4.048571428571429,7.0,28.340000000000003
0ec30c57402945a6af2418582bf2c570,41,2017-12-22,F,67000.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,14.899999999999999,2.0,29.799999999999997
f3e6c94802844ef3bc919947f2c6ca54,118,2016-02-22,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,,102.0,,,,222.0,33.0,,2.346666666666667,18.0,42.239999999999995
db7dbb23f1ba4e568a53e2952056925b,118,2016-09-26,,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,3.15,7.0,22.05
95ef73ccde5740e5ba055c9ff322ae68,67,2016-06-01,M,108000.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,26.906666666666666,6.0,161.44
53879247fce049dd9e8d55da657fe9a1,74,2016-12-20,M,70000.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,,90.0,,,,,,,18.31714285714286,7.0,128.22
e9f332161dd842eaaf32252c8c231e6d,88,2017-05-16,F,50000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,6.0,,,,13.895000000000001,10.0,138.95000000000002
a94c6c131ec94ba3945d3e906c4b14b8,50,2014-11-19,M,61000.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,48.0,6.0,,,,18.108181818181816,11.0,199.19
c29e68ee544a49ecac9fc082c61abd3f,118,2018-02-06,,,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,3.6033333333333335,3.0,10.81
b27ee195759a4d16a2f503c3ae3d40ae,118,2015-10-14,,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2.3000000000000003,8.0,18.400000000000002
fb1b036d2ecd4464a17f5f31da0a828e,47,2015-12-11,F,55000.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,90.0,,,,,60.0,,12.34,9.0,111.06
4b4a8aca9fce44789629a33718a4544c,118,2016-06-03,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.8433333333333334,3.0,2.5300000000000002
37aa48f7035f4b808d8292f5c95fd55f,66,2016-02-18,M,40000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,,,,,66.0,,,108.0,8.826363636363636,11.0,97.09
5a2b2d10e2de43d3bb4bb67d8ce3b1df,20,2017-09-01,M,35000.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1.7114285714285715,7.0,11.98
14a38d48392643d1b31ac56ec7d7ad00,80,2013-10-29,M,42000.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,12.0,,,,,,3.5914285714285716,14.0,50.28
6dfc5d41942e4d078b6971f7c85c31d1,118,2016-03-31,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1.597692307692308,13.0,20.770000000000003
c4150791dafa49c2ba566784a59e59ec,58,2018-03-11,M,77000.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,120.0,,,,,,,138.0,22.255,2.0,44.51
e82e13fed553421fb052ca438c7fd43f,48,2017-10-05,M,91000.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,12.0,,,102.0,,,19.375,2.0,38.75
2f7c926f7ef44165b0e2b635ea745af7,36,2014-11-08,M,32000.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,48.0,,,72.0,,,,3.0625000000000004,16.0,48.99999999999999
